"","CYA21V001","PERC_CYEA07V001","PERC_CYEA07V004","store_performance","TOT_NUM_LEADS","NUM_CONVERTED_TO_AGREEMENT","URBANICITY","NUM_EMP_PAY_TYPE_H","MARKETING_EXP_2012","AVG_PAY_RATE_PAY_TYPE_H","AVG_PAY_RATE_PAY_TYPE_S","FRONTAGE_ROAD","SQUARE_FEET","NUM_CUST_ACC_REPS","TOT_ATTRITION_2013","NUM_STORE_MANAGERS"
"2401",46.47,0.7593000409,0.1690029407,"HIGH",10241,334,"Emerging suburban",3,942.72,11.416666667,45000,"Yes",4000,10,4,1
"2402",55.65,0.8773270554,0.0477604733,"LOW",12513,476,"Emerging suburban",4,1307.24,12.2125,43000,"Yes",4345,4,1,1
"2403",96.39,0.751563409,0.0755526469,"LOW",8313,266,"Emerging suburban",4,1603.2,11.585,59765.27,"Yes",3784,7,1,1
"2404",397.09,0.8701110333,0.0818745624,"LOW",10102,446,"Rural",4,544.36,10.1875,42000,"Yes",5250,12,5,3
"2405",235.75,0.4472155492,0.4269491155,"LOW",10965,395,"Emerging suburban",4,1008.49,11.76,41000,"No",2800,7,2,1
"2406",50.36,0.4903731428,0.4332776529,"HIGH",9976,322,"Suburban",3,758.49,12.03,41000,"Yes",3000,5,0,2
"2407",56.39,0.5060355318,0.4110975907,"HIGH",8432,261,"Emerging suburban",2,834.09,10.975,40000,"No",4000,7,6,4
"2408",51.15,0.3715253127,0.5599548541,"LOW",10567,427,"Emerging suburban",4,533.44,10.8625,43500,"Yes",4200,12,2,5
"2409",124.4,0.4723967332,0.4857075546,"HIGH",8780,343,"Emerging suburban",3,284.1,10.083333333,50000,"No",2730,4,3,2
"2410",84.29,0.2820500949,0.6660586138,"HIGH",11334,421,"Suburban",4,636.29,10.3825,43000,"Yes",6000,4,2,1
"2411",95.07,0.364296265,0.5733699093,"LOW",11219,424,"Emerging suburban",4,528.77,11.785,45000,"Yes",4375,5,1,1
"2412",124.03,0.8449386887,0.0629848599,"LOW",10180,386,"Emerging suburban",4,494.29,12.5025,43000,"Yes",5200,10,3,2
"2413",113.04,0.5374842668,0.3368077407,"LOW",8253,430,"Emerging suburban",4,656.32,11.3875,41000,"Yes",4420,7,3,2
"2414",103.31,0.2984433921,0.6209931942,"HIGH",11406,415,"Urban",4,748.12,14.5625,50000,"No",3066,4,3,1
"2415",113.39,0.4848236819,0.489257213,"LOW",8418,235,"Emerging suburban",4,873.63,11.9225,42000,"No",6000,4,0,2
"2416",78.88,0.7753693995,0.0539888352,"LOW",13259,560,"Emerging suburban",4,757.41,12.82,46000,"No",3825,3,1,1
"2417",103.35,0.9054429029,0.0175382426,"HIGH",12967,634,"Emerging suburban",5,484.6,12.41,55000,"No",4500,5,1,2
"2418",88.11,0.7864814254,0.143103021,"HIGH",13537,467,"Emerging suburban",4,593.14,11.82,48000,"No",6200,6,2,0
"2419",58.53,0.3614164413,0.5405289482,"HIGH",7292,240,"Suburban",4,686.66,11.67,54997.8,"Unable to determine",4296,14,5,4
"2420",25.72,0.4488066051,0.1569260214,"HIGH",10633,368,"Superurban",4,1276.77,12.33,49000,"No",3200,3,0,0
"2421",86.84,0.4008292413,0.4985956398,"LOW",13296,450,"Suburban",5,545.13,12.328,55000,"Yes",3356,4,1,1
"2422",149.78,0.7703584414,0.1787475304,"LOW",7048,409,"Suburban",3,210.8,11.883333333,40000,"Yes",4000,2,0,2
"2423",71.99,0.8707782024,0.0594972499,"LOW",8527,323,"Suburban",4,244.17,10.8175,42000,"No",4474,7,0,1
"2424",373.24,0.9436794442,0.0097382459,"LOW",8291,427,"Rural",4,868.95,12.1525,43000,"Yes",2700,5,1,2
"2425",55.9,0.2473080729,0.6549046427,"LOW",6973,323,"Urban",3,780.69,11.613333333,43000,"No",3000,4,0,3
"2426",78.43,0.716356516,0.1928240382,"LOW",12453,520,"Emerging suburban",4,978.54,11.0475,42000,"No",4296,10,1,0
"2427",102.41,0.9123115725,0.024136313,"LOW",10857,506,"Emerging suburban",4,538.83,11.5475,42000,"No",2600,10,3,2
"2428",84.09,0.9114525582,0.0073921538,"LOW",21241,806,"Emerging suburban",6,1451.95,11.923333333,54000,"Unable to determine",4000,11,4,2
"2429",75.34,0.752493752,0.1038465718,"HIGH",14151,505,"Emerging suburban",4,957.59,10.7925,45000,"Yes",3840,14,6,4
"2430",42.24,0.700450164,0.236348839,"LOW",12671,620,"Emerging suburban",6,568.98,12.583333333,41000,"No",4000,9,3,1
"2431",71.85,0.8585006136,0.0522794101,"LOW",13425,588,"Emerging suburban",4,713.54,11.0975,43000,"No",3600,6,0,0
"2432",81.88,0.8112921967,0.1323997065,"LOW",13936,533,"Emerging suburban",4,373.05,11.6175,50552.77,"No",3200,11,1,1
"2433",106.51,0.9711965977,0.0025130485,"LOW",13363,506,"Emerging suburban",4,659.78,11.23,41000,"No",4200,10,3,2
"2434",68.41,0.8584385928,0.087683439,"HIGH",11475,604,"Emerging suburban",4,422.26,12.2275,44000,"No",4500,6,0,2
"2435",51.97,0.9600521931,0.012195122,"LOW",9523,245,"Emerging suburban",2,297.75,11.265,39000,"Yes",4360,2,3,2
"2436",92.43,0.892215787,0.0256074017,"LOW",6795,280,"Emerging suburban",3,811.85,9.6833333333,0,"No",4500,16,2,5
"2437",83.09,0.7505481655,0.0890220728,"LOW",10629,459,"Emerging suburban",4,1271.21,10.9475,49000,"No",7100,8,2,3
"2438",108.61,0.9156085173,0.0386794296,"LOW",11968,471,"Emerging suburban",3,1002.43,10.343333333,51859.47,"Yes",5170,2,1,0
"2439",237.92,0.9424270166,0.0190723222,"LOW",10582,495,"Rural",2,370.18,11.005,40000,"No",4500,7,4,2
"2440",321.98,0.9283215291,0.0204795631,"LOW",9071,504,"Rural",3,442.63,10.356666667,38000,"Yes",5000,4,0,2
"2441",57.89,0.9361193622,0.0350472874,"HIGH",7803,301,"Emerging suburban",3,502.67,10.383333333,39000,"Yes",5432,16,3,4
"2442",72.74,0.9021852237,0.0362456991,"HIGH",15850,600,"Suburban",5,857.08,11.298,60000,"No",4900,10,2,1
"2443",68.85,0.8852439084,0.0665580468,"LOW",10078,360,"Emerging suburban",5,430.54,10.954,40000,"No",5200,6,0,2
"2444",75.61,0.9019869514,0.0744365362,"LOW",11240,395,"Emerging suburban",5,1581.8,11.146,41000,"Yes",4000,13,3,2
"2445",108.04,0.8385093168,0.0796916593,"LOW",10994,434,"Emerging suburban",3,2096.59,10.916666667,40000,"No",3750,5,2,1
"2446",71.24,0.9330283838,0.0309054656,"LOW",10842,389,"Emerging suburban",4,491.48,10.4,50000,"Yes",7000,4,0,1
"2447",97.67,0.9519091847,0.0195390437,"LOW",12008,600,"Emerging suburban",5,721.53,10.746,44000,"No",4000,13,2,0
"2448",57.54,0.8374396537,0.089395705,"HIGH",9124,328,"Emerging suburban",2,812.56,11.665,39000,"Yes",4500,6,1,2
"2449",278.45,0.9237060474,0.0529520626,"LOW",10147,390,"Rural",3,1550.16,10.316666667,54600,"Yes",2800,9,3,1
"2450",71.76,0.9073368875,0.0594059406,"LOW",10885,397,"Emerging suburban",4,493.15,10.2775,48000,"Yes",3000,14,3,4
"2451",85.77,0.6363098592,0.3103661972,"HIGH",12382,424,"Emerging suburban",4,3272.53,11.7375,49000,"Yes",5100,9,3,1
"2452",180.69,0.9834863863,0.0025777348,"LOW",6347,309,"Rural",3,519.09,10.626666667,38000,"Yes",4000,13,1,1
"2453",76.79,0.9741178578,0.0025523912,"LOW",9795,397,"Emerging suburban",2,391.22,11.285,40000,"Yes",6000,5,1,1
"2454",52.64,0.3588661254,0.6060923805,"LOW",9472,259,"Suburban",4,525.02,10.5125,41000,"Yes",4171,11,4,2
"2455",86.46,0.4929251601,0.4420821055,"HIGH",9913,316,"Suburban",3,844.1,10.22,47000,"Yes",5518,10,6,3
"2456",359.4,0.643638904,0.2566172475,"LOW",7560,317,"Rural",5,370.25,10.172,40000,"No",3000,9,3,3
"2457",75.82,0.5947931434,0.2805129527,"LOW",10114,357,"Emerging suburban",4,776.93,10.455,43000,"Yes",4800,14,2,1
"2458",113.18,0.5195313506,0.4495429381,"LOW",10769,375,"Emerging suburban",3,184.06,11.683333333,42000,"Yes",4800,4,1,1
"2459",81.76,0.5165189363,0.4620963243,"LOW",9422,269,"Emerging suburban",4,284.74,11.0075,42000,"No",5000,8,1,1
"2460",272.02,0.7175006183,0.2619734564,"LOW",7998,253,"Rural",3,538.93,10.283333333,40000,"Yes",5000,9,4,3
"2461",52.51,0.1267343999,0.8519031011,"LOW",8339,323,"Suburban",3,643.8,11.52,50000,"Yes",9040,8,3,2
"2462",57.99,0.3809989653,0.562913492,"HIGH",11313,308,"Suburban",4,491.28,11.06,42000,"Yes",4000,11,2,3
"2463",104.01,0.6240658561,0.3365392547,"LOW",15679,517,"Emerging suburban",5,446.12,12.784,66770.97,"Yes",7483,5,1,0
"2464",201.62,0.6058656417,0.3327414773,"LOW",14054,603,"Emerging suburban",4,749.51,10.9525,60000,"No",7500,8,1,2
"2465",94.95,0.36913404,0.601494396,"LOW",10789,427,"Emerging suburban",4,658.12,10.8125,45000,"No",8250,8,3,1
"2466",119.96,0.6993251354,0.2622102483,"LOW",9053,361,"Emerging suburban",4,986.67,11.6425,44000,"Yes",6000,4,0,2
"2467",67.65,0.6880154155,0.2108529157,"HIGH",11828,494,"Emerging suburban",4,400.55,10.8625,51000,"Yes",5622,13,2,1
"2468",33.48,0.7564248762,0.1582994938,"HIGH",8953,367,"Suburban",5,1044.59,11.546,45500,"No",3812,11,3,3
"2469",88.99,0.7125694549,0.2148005921,"LOW",8436,246,"Emerging suburban",2,388.29,11.09,42000,"Yes",4000,11,3,2
"2470",43.96,0.6327519453,0.1868919765,"LOW",10281,332,"Suburban",4,1295.77,11.225,45000,"Yes",4250,12,3,3
"2471",73.76,0.8218553621,0.0465514577,"HIGH",7761,301,"Emerging suburban",4,1596.67,13.235,51000,"Yes",5000,11,3,2
"2472",106.48,0.9352159468,0.0195795436,"LOW",11665,422,"Emerging suburban",4,863.78,12.755,48000,"Yes",3579,8,0,2
"2473",67.65,0.8892828999,0.0260159856,"LOW",11027,471,"Emerging suburban",4,472.18,12.4375,49000,"No",3100,13,1,1
"2474",82.56,0.9262421815,0.0201700752,"LOW",14823,684,"Emerging suburban",4,249.49,12.94,51000,"Yes",4850,6,2,1
"2475",51.76,0.8599308882,0.0203015786,"LOW",10393,486,"Emerging suburban",4,1746.95,13.49,48000,"Yes",3800,4,0,0
"2476",51.38,0.8964697009,0.0256722653,"LOW",11817,396,"Emerging suburban",4,238.6,12.985,47000,"No",6100,5,0,1
"2477",62.41,0.9360932574,0.0182555781,"LOW",8447,390,"Emerging suburban",3,981.36,11.6,44000,"Yes",3867,9,2,1
"2478",58.36,0.9273368726,0.0149770171,"LOW",7988,258,"Emerging suburban",3,1848.76,12.426666667,41000,"Yes",3780,11,4,3
"2479",48.13,0.5516565654,0.2661702336,"LOW",10059,390,"Suburban",4,235.61,12.9925,47000,"No",5300,9,3,1
"2480",103.89,0.6851126035,0.2263511366,"HIGH",8393,326,"Emerging suburban",4,363.84,12.8975,0,"Yes",3660,5,1,0
"2481",27.39,0.7809124568,0.1220280897,"LOW",7648,537,"Suburban",4,420.18,12.63,44000,"No",3453,5,1,3
"2482",65.71,0.7254846162,0.1734072115,"HIGH",6836,387,"Emerging suburban",4,1435.25,11.75,48000,"No",3220,6,0,1
"2483",43.97,0.8824678496,0.0820120462,"HIGH",14462,479,"Emerging suburban",4,414.31,10.6475,40000,"Yes",4375,9,3,3
"2484",60.97,0.9424636039,0.0094150466,"LOW",6746,338,"Emerging suburban",3,592.63,11.36,43000,"Yes",3600,7,1,1
"2485",72.82,0.9352968942,0.0138582083,"HIGH",7832,308,"Emerging suburban",3,441.03,11.833333333,38000,"Yes",4800,4,1,2
"2486",49.6,0.934869521,0.0147561242,"HIGH",9043,392,"Emerging suburban",4,597.77,13.33,45000,"Yes",4500,4,1,1
"2487",95.19,0.8936441362,0.0622842394,"LOW",4396,168,"Emerging suburban",4,845.69,10.655,40000,"Yes",4536,4,1,3
"2488",324.59,0.9727852525,0.0037130875,"LOW",8773,449,"Rural",4,688.72,11.025,42000,"Yes",4856,8,1,1
"2489",92.27,0.9620217913,0.0060222091,"LOW",6663,370,"Emerging suburban",4,469.65,11.1175,40000,"No",4500,4,1,2
"2490",72.22,0.6908590977,0.179229146,"HIGH",10879,384,"Suburban",4,553.85,12.7075,46000,"Unable to determine",4980,2,1,2
"2491",87.16,0.8080698232,0.1289247672,"LOW",8307,365,"Emerging suburban",4,262.24,12.055,43000,"Yes",4000,4,1,2
"2492",51.11,0.7108883898,0.1953006247,"HIGH",15821,506,"Suburban",4,728.76,10.96,46000,"No",6000,11,3,1
"2493",77.2,0.8099075786,0.1010720887,"HIGH",11412,526,"Emerging suburban",4,1101.93,11.9025,46000,"Yes",4275,7,6,1
"2494",82.4,0.8733028843,0.0715760496,"LOW",13700,695,"Emerging suburban",4,660.92,11.8,44000,"No",4400,9,0,2
"2495",109.34,0.9557273366,0.0087635898,"LOW",13754,444,"Emerging suburban",4,671.2,11.115,47000,"Yes",3200,9,1,2
"2496",100.14,0.9704397543,0.0034669424,"LOW",10487,418,"Emerging suburban",4,760.04,11.2075,46000,"No",5959,6,4,4
"2497",89.92,0.9467858231,0.0188890017,"HIGH",10057,333,"Emerging suburban",4,626.25,10.8575,41000,"No",4032,5,5,4
"2498",88.42,0.688756732,0.243767025,"HIGH",15454,476,"Suburban",5,677.94,11.812,50000,"No",5800,5,1,1
"2499",80.18,0.9107785884,0.0396477415,"LOW",6723,394,"Emerging suburban",3,666.51,13.306666667,41000,"Yes",4045,5,1,3
"2500",76.54,0.598917995,0.2738510374,"LOW",12487,614,"Suburban",4,520.78,12.7175,47000,"No",3200,5,2,1
"2501",46.41,0.6165069447,0.2781779035,"HIGH",7028,203,"Suburban",3,337.94,12.42,41000,"No",4000,10,0,3
"2502",108.53,0.9515434887,0.0130705063,"LOW",15775,671,"Emerging suburban",5,1025.87,10.974,46000,"Yes",4000,7,2,1
"2503",78.54,0.888803155,0.0402421652,"LOW",9652,414,"Suburban",4,945.58,10.53,39000,"Yes",9107,7,3,2
"2504",84.31,0.478974359,0.4698856016,"LOW",7472,330,"Emerging suburban",4,1072.8,10.9175,43372.58,"No",5000,5,2,1
"2505",109.24,0.5232724118,0.4146211761,"LOW",10180,341,"Emerging suburban",4,285.89,10.2275,43000,"Yes",3500,8,1,2
"2506",74.72,0.3647725179,0.5837946532,"LOW",10880,301,"Suburban",4,482.68,12.4625,42000,"No",4760,7,7,3
"2507",84.62,0.2067444638,0.7746944776,"LOW",9612,257,"Emerging suburban",2,190.08,10.2,39000,"No",3900,7,3,2
"2508",88.66,0.3497463128,0.4713793618,"LOW",10115,332,"Suburban",4,393.62,11.05,41000,"No",3750,10,2,1
"2509",90.43,0.4357489084,0.4178083315,"LOW",10604,459,"Suburban",4,334.46,10.835,45000,"Yes",3900,6,3,1
"2510",40.51,0.3991304348,0.5138520214,"LOW",14592,469,"Emerging suburban",4,1146.18,12.005,46000,"Yes",5000,7,1,3
"2511",76.38,0.3784006006,0.5533192722,"LOW",17861,715,"Emerging suburban",4,461.14,11.715,60541,"Yes",4200,5,2,1
"2512",91.35,0.6590255633,0.3012441842,"LOW",14613,514,"Emerging suburban",4,726.56,10.7275,43000,"No",5000,11,4,2
"2513",85.7,0.7246916394,0.1581946661,"LOW",10787,626,"Emerging suburban",4,479.54,12.42,47166.91,"No",3000,4,0,1
"2514",64.04,0.4153398451,0.4874937359,"LOW",12010,542,"Suburban",5,310.72,10.734,43000,"No",3700,13,3,3
"2515",76.13,0.4237376366,0.5270403147,"LOW",9780,358,"Emerging suburban",3,962.99,13.303333333,40000,"Yes",5850,6,3,1
"2516",76.59,0.7728377971,0.1194469588,"HIGH",13192,452,"Emerging suburban",4,389.41,11.36,43000,"No",4160,8,1,1
"2517",93.53,0.7514437425,0.1153831247,"HIGH",14700,549,"Emerging suburban",5,1339.68,11.268,43000,"Yes",3600,6,2,2
"2518",87.62,0.5754916301,0.3654044098,"LOW",9055,364,"Emerging suburban",3,217.46,10.833333333,44000,"Yes",6210,5,1,1
"2519",81.85,0.81163246,0.1112211003,"HIGH",9093,475,"Emerging suburban",3,111.44,12.806666667,42000,"No",5094,3,2,4
"2520",73.1,0.5143895892,0.4244504094,"HIGH",10548,414,"Emerging suburban",4,636.85,11.3025,46000,"Yes",5266,6,1,1
"2521",94.63,0.7636371373,0.1696876862,"HIGH",7707,269,"Emerging suburban",3,932.25,10.083333333,38000,"Yes",4250,6,1,2
"2522",85.6,0.6512982405,0.2408413479,"LOW",10466,412,"Emerging suburban",4,494.63,11.6575,41000,"Yes",4400,7,3,4
"2523",102.05,0.3457293889,0.6130019475,"LOW",9379,355,"Emerging suburban",4,660.77,11.3725,39000,"Yes",7275,8,3,2
"2524",88.4,0.6560332342,0.2532967452,"LOW",9540,470,"Emerging suburban",4,710.21,11.4,42000,"No",4400,6,1,3
"2525",116.74,0.3875603275,0.3033458055,"HIGH",9681,366,"Emerging suburban",4,883.13,11.73,42000,"Yes",4000,5,3,3
"2526",74.07,0.5651841029,0.2932566849,"HIGH",10373,402,"Suburban",4,327.98,10.855,46000,"No",6050,10,2,1
"2527",90.46,0.5916907884,0.0639366593,"HIGH",11369,332,"Emerging suburban",4,1779.88,11.225,43000,"No",3600,21,5,2
"2528",135.65,0.8874584718,0.0152962348,"HIGH",7585,290,"Emerging suburban",5,1888.05,11.75,45000,"Yes",4987,14,3,3
"2529",80.07,0.9238786358,0.0109000776,"LOW",10277,335,"Emerging suburban",3,1489.93,12.076666667,46000,"No",6000,13,7,1
"2530",116.22,0.8082040327,0.0199572746,"LOW",13114,547,"Emerging suburban",4,1400.22,13.23,52000,"No",6600,8,1,3
"2531",100.07,0.8761248101,0.0051809435,"LOW",10774,395,"Emerging suburban",2,610.01,11.675,42000,"No",4980,11,7,2
"2532",130.78,0.932719997,0.0099106175,"LOW",8891,207,"Emerging suburban",3,1066.96,11.1,43000,"Yes",4320,13,7,1
"2533",63.08,0.6945013692,0.0864265731,"LOW",11942,403,"Suburban",2,1130.69,12.05,49000,"No",4500,6,3,2
"2534",141.6,0.9667552052,0.0052266301,"LOW",10107,441,"Emerging suburban",5,588.83,11.63,44000,"No",4250,7,1,1
"2535",67.57,0.9319355819,0.0154968095,"LOW",9576,310,"Emerging suburban",3,756.35,12.7,43000,"Yes",3560,7,2,2
"2536",87.7,0.9626833243,0.0055947854,"LOW",11354,383,"Emerging suburban",5,468.79,12.184,46000,"Yes",3000,7,3,2
"2537",85.22,0.9630352428,0.0053380783,"LOW",13068,596,"Emerging suburban",5,746.42,13.34,53000,"Yes",5000,6,2,0
"2538",112.12,0.9553190173,0.0056934216,"HIGH",12898,460,"Emerging suburban",5,851.51,13.134,46000,"No",3685,6,4,2
"2539",326.86,0.9622751523,0.0061514242,"LOW",6248,217,"Rural",3,903.03,12.026666667,41000,"Yes",3200,17,3,2
"2540",312.84,0.9666289912,0.0053970048,"LOW",7462,301,"Rural",3,946.16,12.046666667,43000,"Yes",4320,13,5,3
"2541",80.01,0.9571824341,0.00773514,"LOW",9357,307,"Emerging suburban",4,665.8,12.475,42000,"Yes",3000,6,1,1
"2542",53.66,0.7026842976,0.0239992816,"HIGH",9214,478,"Suburban",2,434.38,12.145,42000,"Yes",4690,10,5,1
"2543",96.13,0.679419178,0.0402950025,"LOW",11487,546,"Urban",4,670.04,12.025,44000,"No",5674,7,3,2
"2544",80.87,0.652445429,0.008994901,"LOW",8800,430,"Emerging suburban",3,1072.16,11.1,45000,"Yes",3240,16,2,4
"2545",76.09,0.591626941,0.0285746146,"LOW",10184,378,"Suburban",3,681.88,11.383333333,45000,"No",4414,3,3,3
"2546",31.02,0.5575050877,0.3018742093,"HIGH",7350,279,"Urban",4,682.44,11.6475,47000,"Yes",3772,4,1,1
"2547",33.21,0.5076464898,0.349689684,"HIGH",9521,442,"Urban",6,964.55,12.305,48000,"Yes",6000,10,4,1
"2548",32.81,0.5331027965,0.3314431497,"LOW",8699,397,"Urban",4,619.95,11.31,44000,"No",3950,7,2,1
"2549",147.28,0.8773550942,0.0531141246,"LOW",12228,474,"Emerging suburban",4,553.98,12.7125,48000,"Yes",4000,5,0,1
"2550",41.26,0.6614058516,0.2028824641,"LOW",10876,345,"Suburban",4,599.33,12.1825,46000,"Yes",3600,2,0,2
"2551",29.6,0.5477510168,0.311866975,"HIGH",9819,468,"Urban",4,743.4,11.485,43000,"No",5282,9,2,1
"2552",52,0.7832209842,0.1501283689,"HIGH",8161,290,"Suburban",3,671.27,13.266666667,52024.36,"No",5009,7,1,1
"2553",55.9,0.7758298968,0.1559708695,"LOW",6553,431,"Suburban",3,552.75,10.98,41000,"Yes",5000,9,3,1
"2554",39.51,0.8588025715,0.0393850205,"HIGH",9403,435,"Emerging suburban",4,616.88,12.2025,44000,"Yes",3671,6,1,2
"2555",77.51,0.9612345238,0.0112775245,"LOW",15000,521,"Emerging suburban",5,948.2,12.084,42000,"No",4000,8,7,3
"2556",109.83,0.8460379254,0.1030390556,"HIGH",12471,625,"Emerging suburban",4,693.85,11.3925,50000,"Yes",4400,9,4,1
"2557",78.28,0.8595038529,0.0281533054,"HIGH",13712,619,"Emerging suburban",5,2745.04,10.99,55000,"No",5880,8,4,0
"2558",89.52,0.9019076645,0.0486887158,"HIGH",10864,586,"Emerging suburban",4,503.67,12.175,45000,"Yes",4575,6,0,1
"2559",99.93,0.9487301966,0.0269882971,"HIGH",13578,636,"Emerging suburban",4,1028.55,11.105,51000,"Yes",7000,7,3,1
"2560",65.84,0.9128639964,0.0313511101,"LOW",11436,507,"Emerging suburban",4,524.35,12.0925,45000,"Yes",4100,7,1,1
"2561",65.27,0.7977884078,0.1157358514,"LOW",11051,396,"Emerging suburban",3,567.45,11.543333333,47000,"Yes",3975,9,2,1
"2562",384.33,0.9586878129,0.0123936561,"LOW",10409,508,"Rural",4,1479.02,12.7025,44000,"Yes",3827,4,0,1
"2563",85.17,0.9130062401,0.0280190872,"LOW",12577,443,"Emerging suburban",4,1385.32,12.1225,50000,"Yes",3400,3,1,1
"2564",357.24,0.9317649602,0.0377202147,"LOW",8834,367,"Rural",3,919.92,11.21,40000,"Yes",4240,5,1,2
"2565",301.87,0.9628544143,0.01020845,"LOW",11834,500,"Rural",4,1213.78,10.5625,44000,"Yes",3700,6,3,1
"2566",68.23,0.9621854713,0.0081031133,"HIGH",10932,437,"Emerging suburban",4,556.51,11.8225,45000,"Yes",3560,8,0,1
"2567",107.69,0.9403872375,0.0264248705,"HIGH",9475,409,"Emerging suburban",4,1018.23,11.3925,43000,"Yes",4000,19,3,1
"2568",236.28,0.9056603774,0.0599078341,"LOW",14301,599,"Rural",4,635.96,10.97,44000,"No",6200,9,2,1
"2569",63.25,0.7764865503,0.1295422369,"LOW",10299,447,"Emerging suburban",4,792.31,12.3725,45000,"Yes",5000,15,6,1
"2570",38.05,0.9047619048,0.0394962367,"LOW",9790,328,"Emerging suburban",4,738.93,11.355,45000,"Yes",7000,9,2,2
"2571",53.32,0.9541524409,0.0089566798,"LOW",11835,530,"Emerging suburban",3,987.63,11.15,43000,"Yes",4000,7,4,2
"2572",104.11,0.9060523337,0.0493375058,"HIGH",7782,315,"Emerging suburban",3,698.25,11.403333333,41000,"Yes",3600,10,5,6
"2573",87.03,0.8868220189,0.055856038,"HIGH",11195,680,"Emerging suburban",4,1180.08,12.2,46000,"Yes",3833,5,0,1
"2574",80.23,0.9188716285,0.0298310003,"LOW",7302,328,"Emerging suburban",3,703.6,11.79,41000,"No",4000,5,0,2
"2575",71.84,0.9217760819,0.0278380019,"HIGH",13441,570,"Emerging suburban",5,680.29,11.956,47000,"No",4382,12,4,1
"2576",443.02,0.9721463317,0.0045645365,"LOW",9536,508,"Rural",4,971.88,12.1525,43000,"Yes",5000,3,0,1
"2577",505.42,0.9082085081,0.0485320551,"LOW",8516,344,"Rural",3,998.49,11,41000,"No",3360,4,1,3
"2578",83.22,0.9402520354,0.0191235563,"LOW",6249,316,"Emerging suburban",3,755.11,10.7,39000,"Yes",4200,7,1,4
"2579",70.24,0.7775863554,0.1039776831,"HIGH",12666,506,"Suburban",4,625.53,11.285,45000,"No",4000,9,0,2
"2580",104,0.941090697,0.0215806358,"LOW",10854,523,"Emerging suburban",4,1268.74,12.3775,44000,"Yes",2500,9,3,2
"2581",336.24,0.9718439644,0.0064502918,"LOW",11837,428,"Rural",4,790.37,11.6625,45000,"Yes",3600,5,0,1
"2582",248.04,0.9591926283,0.018617188,"LOW",10233,600,"Rural",3,1115.51,11.533333333,44000,"Yes",3000,6,5,3
"2583",229.14,0.9521536292,0.0188239123,"LOW",8403,214,"Rural",3,585.99,10.956666667,42000,"Yes",4472,11,1,2
"2584",55.57,0.8559625545,0.0884188504,"HIGH",14124,697,"Emerging suburban",4,620.51,11.3575,47000,"Yes",5400,3,1,2
"2585",58.28,0.8294143605,0.0923658829,"LOW",9230,450,"Suburban",4,486.71,11.455,48000,"No",4050,5,2,1
"2586",99.08,0.7770691298,0.0982332674,"HIGH",13219,738,"Emerging suburban",6,796.89,12.658333333,59000,"Yes",4050,11,3,1
"2587",101.47,0.9179805137,0.0200767641,"LOW",7844,392,"Emerging suburban",2,117.54,12.1,38000,"No",3200,8,4,2
"2588",71.14,0.7876280906,0.1515699915,"LOW",9906,386,"Emerging suburban",4,958.83,11.88,44000,"Yes",3476,8,2,2
"2589",62.95,0.9300398147,0.0352644836,"LOW",9786,378,"Emerging suburban",4,516.28,10.3225,43000,"Yes",5231,14,5,4
"2590",67.28,0.886817616,0.0746843696,"HIGH",13890,474,"Emerging suburban",4,523.54,11.9375,44000,"Yes",4245,8,4,2
"2591",75.83,0.8071461032,0.1418995683,"LOW",11488,436,"Suburban",4,447.95,11.9575,42000,"Yes",4200,8,1,1
"2592",85.13,0.9473298853,0.0205633101,"LOW",7228,295,"Emerging suburban",3,569.45,11.543333333,40000,"Yes",4000,3,2,3
"2593",86.54,0.9278248991,0.0413291401,"HIGH",12961,466,"Emerging suburban",5,449.35,11.5,48000,"No",8000,8,0,1
"2594",56.52,0.9446211011,0.0279395477,"HIGH",9488,411,"Emerging suburban",4,1401.07,11.745,42000,"Yes",4000,3,1,1
"2595",64.15,0.8566951567,0.1037037037,"HIGH",12464,420,"Emerging suburban",3,594.71,12.546666667,42000,"Yes",5400,6,1,1
"2596",81.92,0.9719086235,0.0093814597,"LOW",13944,712,"Emerging suburban",5,263.86,11.472,49000,"No",4800,5,1,0
"2597",98.31,0.8704852824,0.0503845134,"LOW",10179,436,"Emerging suburban",4,551.91,11.4275,42000,"Yes",4800,7,2,1
"2598",105.09,0.7671421154,0.1781405577,"LOW",9850,422,"Emerging suburban",3,158.81,10.956666667,40000,"Yes",4000,6,2,2
"2599",84.92,0.9271718106,0.0116054159,"LOW",8916,787,"Emerging suburban",4,599.87,10.8625,40000,"Yes",4818,9,1,1
"2600",40.45,0.8807229733,0.0525097115,"HIGH",12824,432,"Suburban",4,507.79,11.5,51000,"Yes",4400,13,3,1
